STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
        403;18020801;18020831;    5;  -999;  20.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18020901;18020930;    5;  -999;  14.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18021001;18021031;    5;  -999;  12.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18021101;18021130;    5;  -999;   4.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18021201;18021231;    5;  -999;   2.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18030101;18030131;    5;  -999;  -8.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18030201;18030228;    5;  -999;  -2.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18030301;18030331;    5;  -999;   2.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18030401;18030430;    5;  -999;  12.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18030501;18030531;    5;  -999;  12.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18030601;18030630;    5;  -999;  15.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18030701;18030731;    5;  -999;  21.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18030801;18030831;    5;  -999;  20.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18030901;18030930;    5;  -999;  12.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18031001;18031031;    5;  -999;   8.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18031101;18031130;    5;  -999;   4.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18031201;18031231;    5;  -999;  -1.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18040101;18040131;    5;  -999;   2.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18040201;18040229;    5;  -999;  -1.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18040301;18040331;    5;  -999;  -1.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18040401;18040430;    5;  -999;   7.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18040501;18040531;    5;  -999;  15.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18040601;18040630;    5;  -999;  17.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18040701;18040731;    5;  -999;  19.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18040801;18040831;    5;  -999;  17.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18040901;18040930;    5;  -999;  16.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18041001;18041031;    5;  -999;   9.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18041101;18041130;    5;  -999;   0.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18041201;18041231;    5;  -999;  -4.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18050101;18050131;    5;  -999;  -6.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18050201;18050228;    5;  -999;  -1.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18050301;18050331;    5;  -999;   2.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18050401;18050430;    5;  -999;   6.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18050501;18050531;    5;  -999;  10.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18050601;18050630;    5;  -999;  14.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18050701;18050731;    5;  -999;  17.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18050801;18050831;    5;  -999;  16.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18050901;18050930;    5;  -999;  15.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18051001;18051031;    5;  -999;   4.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18051101;18051130;    5;  -999;   0.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18051201;18051231;    5;  -999;   1.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18060101;18060131;    5;  -999;   1.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18060201;18060228;    5;  -999;   1.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18060301;18060331;    5;  -999;   2.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18060401;18060430;    5;  -999;   5.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18060501;18060531;    5;  -999;  15.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18060601;18060630;    5;  -999;  14.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18060701;18060731;    5;  -999;  17.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18060801;18060831;    5;  -999;  17.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18060901;18060930;    5;  -999;  15.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18061001;18061031;    5;  -999;   8.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18061101;18061130;    5;  -999;   5.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18061201;18061231;    5;  -999;   4.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18070101;18070131;    5;  -999;   0.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18070201;18070228;    5;  -999;   1.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18070301;18070331;    5;  -999;   0.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18070401;18070430;    5;  -999;   6.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18070501;18070531;    5;  -999;  13.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18070601;18070630;    5;  -999;  15.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18070701;18070731;    5;  -999;  19.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18070801;18070831;    5;  -999;  23.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18070901;18070930;    5;  -999;  12.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18071001;18071031;    5;  -999;   9.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18071101;18071130;    5;  -999;   4.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18071201;18071231;    5;  -999;   1.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18080101;18080131;    5;  -999;  -1.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18080201;18080229;    5;  -999;  -1.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18080301;18080331;    5;  -999;  -1.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18080401;18080430;    5;  -999;   5.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18080501;18080531;    5;  -999;  15.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18080601;18080630;    5;  -999;  17.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18080701;18080731;    5;  -999;  20.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18080801;18080831;    5;  -999;  19.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18080901;18080930;    5;  -999;  14.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18081001;18081031;    5;  -999;   7.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18081101;18081130;    5;  -999;   1.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18081201;18081231;    5;  -999;  -5.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18090101;18090131;    5;  -999;  -6.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18090201;18090228;    5;  -999;   2.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18090301;18090331;    5;  -999;   1.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18090401;18090430;    5;  -999;   4.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18090501;18090531;    5;  -999;  15.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18090601;18090630;    5;  -999;  16.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18090701;18090731;    5;  -999;  18.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18090801;18090831;    5;  -999;  18.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18090901;18090930;    5;  -999;  14.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18091001;18091031;    5;  -999;   7.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18091101;18091130;    5;  -999;   3.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18091201;18091231;    5;  -999;   2.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18100101;18100131;    5;  -999;  -3.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18100201;18100228;    5;  -999;  -1.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18100301;18100331;    5;  -999;   3.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18100401;18100430;    5;  -999;   7.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18100501;18100531;    5;  -999;  11.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18100601;18100630;    5;  -999;  14.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18100701;18100731;    5;  -999;  18.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18100801;18100831;    5;  -999;  18.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18100901;18100930;    5;  -999;  16.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18101001;18101031;    5;  -999;   7.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18101101;18101130;    5;  -999;   3.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18101201;18101231;    5;  -999;   1.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18110101;18110131;    5;  -999;  -5.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18110201;18110228;    5;  -999;  -0.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18110301;18110331;    5;  -999;   5.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18110401;18110430;    5;  -999;   8.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18110501;18110531;    5;  -999;  18.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18110601;18110630;    5;  -999;  20.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18110701;18110731;    5;  -999;  20.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18110801;18110831;    5;  -999;  18.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18110901;18110930;    5;  -999;  13.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18111001;18111031;    5;  -999;  11.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18111101;18111130;    5;  -999;   4.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18111201;18111231;    5;  -999;   1.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18120101;18120131;    5;  -999;  -3.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18120201;18120229;    5;  -999;  -0.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18120301;18120331;    5;  -999;   1.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18120401;18120430;    5;  -999;   3.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18120501;18120531;    5;  -999;  12.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18120601;18120630;    5;  -999;  16.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18120701;18120731;    5;  -999;  16.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18120801;18120831;    5;  -999;  17.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18120901;18120930;    5;  -999;  12.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18121001;18121031;    5;  -999;  10.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18121101;18121130;    5;  -999;   1.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18121201;18121231;    5;  -999;  -7.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18130101;18130131;    5;  -999;  -3.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18130201;18130228;    5;  -999;   3.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18130301;18130331;    5;  -999;   3.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18130401;18130430;    5;  -999;   9.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18130501;18130531;    5;  -999;  13.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18130601;18130630;    5;  -999;  15.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18130701;18130731;    5;  -999;  17.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18130801;18130831;    5;  -999;  16.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18130901;18130930;    5;  -999;  13.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18131001;18131031;    5;  -999;   7.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18131101;18131130;    5;  -999;   3.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18131201;18131231;    5;  -999;   1.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18140101;18140131;    5;  -999;  -4.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18140201;18140228;    5;  -999;  -6.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18140301;18140331;    5;  -999;  -0.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18140401;18140430;    5;  -999;  10.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18140501;18140531;    5;  -999;  10.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18140601;18140630;    5;  -999;  14.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18140701;18140731;    5;  -999;  20.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18140801;18140831;    5;  -999;  17.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18140901;18140930;    5;  -999;  12.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18141001;18141031;    5;  -999;   7.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18141101;18141130;    5;  -999;   3.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18141201;18141231;    5;  -999;   1.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18150101;18150131;    5;  -999;  -5.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18150201;18150228;    5;  -999;   1.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18150301;18150331;    5;  -999;   4.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18150401;18150430;    5;  -999;   8.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18150501;18150531;    5;  -999;  14.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18150601;18150630;    5;  -999;  17.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18150701;18150731;    5;  -999;  15.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18150801;18150831;    5;  -999;  16.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18150901;18150930;    5;  -999;  12.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18151001;18151031;    5;  -999;   9.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18151101;18151130;    5;  -999;   2.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18151201;18151231;    5;  -999;  -2.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18160101;18160131;    5;  -999;  -0.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18160201;18160229;    5;  -999;  -2.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18160301;18160331;    5;  -999;   2.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18160401;18160430;    5;  -999;   8.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18160501;18160531;    5;  -999;  10.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18160601;18160630;    5;  -999;  15.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18160701;18160731;    5;  -999;  17.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18160801;18160831;    5;  -999;  15.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18160901;18160930;    5;  -999;  12.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18161001;18161031;    5;  -999;   7.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18161101;18161130;    5;  -999;   0.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18161201;18161231;    5;  -999;  -0.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18170101;18170131;    5;  -999;   1.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18170201;18170228;    5;  -999;   3.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18170301;18170331;    5;  -999;   3.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18170401;18170430;    5;  -999;   4.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18170501;18170531;    5;  -999;  13.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18170601;18170630;    5;  -999;  18.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18170701;18170731;    5;  -999;  17.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18170801;18170831;    5;  -999;  18.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18170901;18170930;    5;  -999;  16.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18171001;18171031;    5;  -999;   5.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18171101;18171130;    5;  -999;   6.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18171201;18171231;    5;  -999;  -0.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18180101;18180131;    5;  -999;   1.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18180201;18180228;    5;  -999;   0.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18180301;18180331;    5;  -999;   4.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18180401;18180430;    5;  -999;   8.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18180501;18180531;    5;  -999;  14.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18180601;18180630;    5;  -999;  18.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18180701;18180731;    5;  -999;  19.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18180801;18180831;    5;  -999;  17.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18180901;18180930;    5;  -999;  14.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18181001;18181031;    5;  -999;   8.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18181101;18181130;    5;  -999;   4.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18181201;18181231;    5;  -999;  -1.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18190101;18190131;    5;  -999;   1.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18190201;18190228;    5;  -999;   2.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18190301;18190331;    5;  -999;   4.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18190401;18190430;    5;  -999;   9.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18190501;18190531;    5;  -999;  15.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18190601;18190630;    5;  -999;  19.90;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18190701;18190731;    5;  -999;  20.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18190801;18190831;    5;  -999;  20.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18190901;18190930;    5;  -999;  15.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18191001;18191031;    5;  -999;   8.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18191101;18191130;    5;  -999;   2.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18191201;18191231;    5;  -999;  -4.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18200101;18200131;    5;  -999;  -6.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18200201;18200229;    5;  -999;   0.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18200301;18200331;    5;  -999;   2.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18200401;18200430;    5;  -999;  10.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18200501;18200531;    5;  -999;  15.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18200601;18200630;    5;  -999;  14.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18200701;18200731;    5;  -999;  16.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18200801;18200831;    5;  -999;  20.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18200901;18200930;    5;  -999;  13.80;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18201001;18201031;    5;  -999;   9.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18201101;18201130;    5;  -999;   1.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18201201;18201231;    5;  -999;  -2.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18210101;18210131;    5;  -999;   0.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18210201;18210228;    5;  -999;  -0.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18210301;18210331;    5;  -999;   3.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18210401;18210430;    5;  -999;  13.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18210501;18210531;    5;  -999;  13.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18210601;18210630;    5;  -999;  14.40;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18210701;18210731;    5;  -999;  17.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18210801;18210831;    5;  -999;  18.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18210901;18210930;    5;  -999;  16.20;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18211001;18211031;    5;  -999;  10.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18211101;18211130;    5;  -999;   7.50;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18211201;18211231;    5;  -999;   3.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18220101;18220131;    5;  -999;   2.10;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18220201;18220228;    5;  -999;   4.60;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18220301;18220331;    5;  -999;   8.00;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18220401;18220430;    5;  -999;  11.30;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        403;18220501;18220531;    5;  -999;  15.70;    -999;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
